"id","obpp_situr_code","obpp_name","code","project_ids/display_name","description","subcategory_id/name","category_id/name","investment_sector_id/name","obpp_estado","obpp_municipio","obpp_parroquia","state","accountability_id/percent"
"__export__.sinco_project_48274","04-07-02-001-0042","ROMULO GALLEGOS II (SIN NOMBRE COMERCIAL)","CCO-21-03-06-00017","sustitucion de lamparas del alumbrado publico","el proyecto consiste en la sustitución de alumbrado publico de la comunidad Romulo Gallegos II, ya que la mayorías de las calles se encuentra oscuras y hay inseguridad en el sector, se estarían beneficiando ","SUSTITUCIÓN DE BOMBILLOS PARA ALUMBRADO PÚBLICO","ELECTRICIDAD","SERVICIOS PÚBLICOS","APURE","SAN FERNANDO","EL RECREO","En evaluación",""
"__export__.sinco_project_48277","06-04-11-001-0022","ALTO BARINAS NORTE","CCO-21-05-02-00024","Electrificación y mejoras del Parque María Inmaculada, Avenida Táchira, Sector Alto Barinas Norte, Parroquia Alto Barinas, Municipio y Estado Barinas","El proyecto de electrificación y mejoras del Parque María Inmaculada, va a impactar en la comunidad en general, especialmente a los niños, niñas y adolescentes como área de esparcimiento y recreación, es un sitio estratégico donde hacen vida activa los CLAP, el Consejo Comunal, las diferentes organizaciones sociales y por estar cercano a una institución educativa sirve de apoyo al Liceo Bolivariano. ","ALUMBRADO PÚBLICO","ELECTRICIDAD","SERVICIOS PÚBLICOS","BARINAS","BARINAS","ALTO BARINAS","En evaluación",""
"__export__.sinco_project_48281","12-08-01-001-0067","VICARIO I SECTOR III","CCO-21-10-03-00029","Conformación de aceras de cemento para el paso peatonal del sector vicario 1 sector 3","Consiste en la conformación de 1200 metros de acera del sector de vicario 1 sector 3, donde se emplearan 78 metros cúbicos de arena, 60 metros cúbicos de grava, 450 sacos de cemento de 40 kg, formaletas, endurecedor entre otros materiales, así mismo de mano de obra calificada.","ACERAS, BROCALES, CUNETAS","VIALIDAD","SERVICIOS PÚBLICOS","GUÁRICO","FRANCISCO DE MIRANDA","CALABOZO","En evaluación",""
"__export__.sinco_project_48282","03-01-02-001-0006","EL MAGUAL","CCO-21-02-01-00061","LA REVOLUCIÓN CON CHAVEZ","ESTE PROYECTO ESTA ENMARCADO EN EL PLAN CONUCO, DONDE BENEFICIAREMOS A 249 FAMILIA DENTRO DE NUESTRO AMBITO GEOGRÁFICO, LA CASA ALIMENTARIA Y EL PROGRAMA PAE DENTRO DE NUESTRO TERRITORIO COMUNAL; DE IGUAL MANERA SE AYUDARÁ A LA ECONOMÍA DE LA ZONA CENTRO DEL ESTADO ANZOÁTEGUI E INCLUSIVE AL MISMO ESTADO CON LA SIEMBRA DE DISTINTOS RUBROS QUE SON NECESARIOS PARA CADA HOGAR Y FAMILIA ","CONUCO","SISTEMA DE PRODUCCIÓN AGRÍCOLA","SOCIOPRODUCTIVOS","ANZOÁTEGUI","ANACO","SAN JOAQUÍN","En evaluación",""
"__export__.sinco_project_48284","05-10-01-001-0025","HATO GUARICO (SIN NOMBRE COMERCIAL)","CCO-21-04-05-00004","conuco","siembra productiva","CONUCO","SISTEMA DE PRODUCCIÓN AGRÍCOLA","SOCIOPRODUCTIVOS","ARAGUA","SAN SEBASTIÁN","SAN SEBASTIÁN","En evaluación",""
"__export__.sinco_project_48286","03-13-01-054-0001","KARIÑA MAPIRICURITO (NO INDICA)","CCO-21-02-06-00004","REACTIVACION DE UN POZO DE AGUAS PROFUNDAS EN LA COMUNIDAD INDIGENA KARINA MAPIRICURITO MUNICIPIO PEDRO MARIA FREITES ESTADO ANZOATEGUI","CON LA REACTIVACIÓN DE ESTE POZO DE AGUA  UBICADO EN EL SECTOR EL CENTRO SE BENEFICIARAN 95 FAMILIAS PARA UN TOTAL DE 507 HABITANTES DE LA COMUNIDAD INDIGENA MAPIRICURITO, LOS CUALES NO CUENTAN CON AGUA POR TUBERIA HACE MAS  DE 2 AÑO RESPECTIVAMENTE. PONIENDO EN FUNCIONAMIENTO ESTE POZO TENDRÁ UN IMPACTO SOCIAL Y ECONÓMICO POR QUE FUNCIONARA CON DOBLE PROPÓSITO PARA EL CONSUMO HUMANO E IMPULSAR LOS PATIOS PRODUCTIVO EN DICHA COMUNIDAD. PARA PONER EN FUNCIONAMIENTO ESTE POZO SE REQUERIRÁN LOS SIGUIENTES MATERIALES Y EQUIPOS: 1 TRANSFORMADOR DE 25 KVA, 1BOMBA  ELECTRO SUMERGIBLE DE 7.5 HP, 12 TUBO GALBANIZADO DE 2”, 100 METROS DE CABLE, 1 EMPALME, AMPLIACIÓN DE 300 METROS DE LA RED MATRIZ DE 3”, SERVICIO Y MANTENIMIENTO DEL POZO ","POZOS PROFUNDOS","MANEJO INTEGRAL DEL AGUA","SERVICIOS PÚBLICOS","ANZOÁTEGUI","PEDRO MARÍA FREITES","CANTAURA","En evaluación",""
"__export__.sinco_project_48287","14-19-01-001-0006","LA CEIBITA (NO INDICA)","CCO-21-12-09-00003","MEJORAMIENTO DEL SISTEMA DE ALUMBRADO PUBLICO EN EL SECTOR LA CEIBITA DEL MUNICIPIO SANTOS MARQUINA","CAMBIO DE LAMPARAS Y BOMBILLOS EN EL TENDIDO ELECTRICO DEL  SECTOR LA CEIBITA, VIA TRASANDINA. CON UN BENEFICIO PARA LOS HABITANTES DEL MUNICIPIO, POR LA TRANSITADO DE LA VIA.","ALUMBRADO PÚBLICO","ELECTRICIDAD","SERVICIOS PÚBLICOS","MÉRIDA","SANTOS MARQUINA","TABAY","En evaluación",""
"__export__.sinco_project_48291","12-08-01-001-0091","LAS LOMITAS","CCO-21-10-03-00030","CRIA DE POLLOS DE ENGORDE EN GALPON  COMUNAL PARA SER BENEFICIO DE LA COMUNIDAD A TRAVEZ DEL CLAP","CRIA DE 2000 EN GALPON  COMUNITARIO QUE  SERAN DISTRIBUIDOS  PUNTO CIRCULO EN NUESTRAS ZONAS VULNERABLES PARA SATISFACER EL DEFICIT DE PROTEINAS EN LA DIETA DE NUESTROS VECINOS Y VECINAS DE LA COMUNIDAD. ","CRÍA Y ENGORDE DE AVES DE CORRAL","SISTEMAS AGROPECUARIOS","SOCIOPRODUCTIVOS","GUÁRICO","FRANCISCO DE MIRANDA","CALABOZO","En evaluación",""
"__export__.sinco_project_48292","12-08-01-001-0179","SIMON BOLIVAR","CCO-21-10-03-00031","Primera etapa de construcción de 200 metros de tuberías de 10"" de agua servida en la comunidad Simón Bolívar ","se requiere instalar 200 metros lineales de tubería de 10 pulgada en la comunidad simón bolívar sector luisa caceres de arismendi ya que carece del mismo, en la calle 9 instalando 12 cachimbos, 12 cajas de cachimbos, 3 bocas de visitas,36 m de tuberias de 6"", 12 codo 45° y 12° codo 90°  y en la calle principal 100 metros lineales,  beneficiando aproximado de 200 familias ya que es un colector donde se va a descargar todas las aguas del sector. TODA LA SUPERVISOR  LO REALIZO  HIDROPAEZ, CALABOZO","REDES DE RECOLECCIÓN DE AGUAS SERVIDAS","MANEJO INTEGRAL DEL AGUA","SERVICIOS PÚBLICOS","GUÁRICO","FRANCISCO DE MIRANDA","CALABOZO","En evaluación",""
"__export__.sinco_project_48293","14-14-02-006-0001","CAÑO IGUANA PANAMERICANA","CCO-21-12-12-00022","FALTA DE FINANCIAMIENTO ECONOMICO PARA EL REIMPULSO DE LOS PRODUCTORES.","MANTERIMIENTO Y REIMPULSO DE LOS PRODUCTORES DEL SECTOR CAÑO IGUANA PANAMERICA PARA LA SIEMPRE DE YUCA, PLATANO, OCUMO, CACAO, MAIZ, AUYAMA, DE LA PARROQUIA ELOY PAREDES, MUNICIPIO OBISPO RAMOS DE LORA DEL ESTADO MERIDA.","CONUCO","SISTEMA DE PRODUCCIÓN AGRÍCOLA","SOCIOPRODUCTIVOS","MÉRIDA","OBISPO RAMOS DE LORA","ELOY PAREDES","En evaluación",""
"__export__.sinco_project_48295","18-12-01-010-0000","el cogote sector ii","CCO-21-16-14-00001","Plan de Siembra Conuco 2021 en el Consejo Comunal Cogote 2, Municipio Santa Rosalia Estado Portuguesa.","Proyecto destinado para la siembra 7.5 hectareas d.e Arroz, 7.5 hectareas Maiz, 7.5 hectareas Platano, y 7.5 Hectareas de Yuca. Que beneficiaran a 200 familias de la comunidad y sus adyacencias.","CONUCO","SISTEMA DE PRODUCCIÓN AGRÍCOLA","SOCIOPRODUCTIVOS","PORTUGUESA","SANTA ROSALÍA","PLAYÓN","En evaluación",""
"__export__.sinco_project_48297","14-23-01-006-0000","PALMARITO","CCO-21-12-23-00005","ASFALTADO DE LAS RAMPLAS DE LA VÍA DE ACCESO AL PUENTE LOS GIROS . MUNICIPIO ZEA. ESTADO MERIDA","Después de  catorce (14) años de iniciado el PUENTE LOS GIROS, no se ha terminado y se hace necesario culminarlo, específicamente nosotros queremos culminar con las rampas de acceso.","PAVIMENTO RÍGIDO","VIALIDAD","SERVICIOS PÚBLICOS","MÉRIDA","ZEA","ZEA","En evaluación",""
"__export__.sinco_project_48299","06-04-11-009-0003","BICENTENARIO EN REVOLUCIÓN","CCO-21-05-02-00025","Cría de  cachamas en el Sector Bicentenario vía puente morocho Sector Pagueicito ","Cría de 2000  Alevines  para un plan de proteína animal, con la  Cría de  cachamas en el Sector Bicentenario vía puente morocho Sector Pagueicito animal se va a beneficiar  870 familias de diferentes sectores del Sector Guamito- Pagueisito","SISTEMA DE PRODUCCIÓN PISCÍCOLA Y ACUÍCOLA","SISTEMAS AGROPECUARIOS","SOCIOPRODUCTIVOS","BARINAS","BARINAS","ALTO BARINAS","En evaluación",""
"__export__.sinco_project_48300","04-07-02-001-0019","ROMULO GALLEGOS I (SIN NOMBRE COMERCIAL)","CCO-21-03-06-00018","Sustitucion de lamparas del alumbrado publico","El proyecto consiste en la sustitución de 60 lamparas en el sector Romulo Gallegos I, ya que la mayoría de las calles del sector se encuentra plena oscuridad, se estarian beneficiando 221 familias","SUSTITUCIÓN DE BOMBILLOS PARA ALUMBRADO PÚBLICO","ELECTRICIDAD","SERVICIOS PÚBLICOS","APURE","SAN FERNANDO","EL RECREO","En evaluación",""
"__export__.sinco_project_48307","05-12-01-001-0017","CAÃAOTE PARTE BAJA","CCO-21-04-12-00010","Adquisición colocación de transformador y accesorios","Instalación de transformador y colocación de accesorios en la energización del sistema eléctrico de la comunidad de Cañaote Parte Baja, orientada a atender a un sector poblado con aproximadamente 30 familias, de zona rural, productiva de rubros hortalizas, leguminosas y plantas ornamentales. sector alejado del centro poblado y donde los habitantes, niños, niñas, jóvenes, adultos, que deben desplazarse hasta las diferentes centros educativos, de salud, o de trabajo, en condiciones que genera angustia debido a la inseguridad registrada por la oscuridad en hora de las noches y la madrugada.","REDES ELÉCTRICAS RURALES","ELECTRICIDAD","SERVICIOS PÚBLICOS","ARAGUA","SANTOS MICHELENA","SANTOS MICHELENA","En evaluación",""
"__export__.sinco_project_48309","04-07-02-001-0045","DIAMANTICO PASO LAS VACAS","CCO-21-03-06-00019","ENGRANZONADO DE LA VIALIDAD","El Proyecto consiste en la rehabilitación de 1 km de vialidad agrícola en el sector paso las Vacas ya que se encuentra en malas condiciones y se dificulta a los productores de sacar la cosecha d diferentes rubros, se estarían beneficiando 49 familias","CARRETERAS ENGRANZONADAS","VIALIDAD","SERVICIOS PÚBLICOS","APURE","SAN FERNANDO","EL RECREO","En evaluación",""
"__export__.sinco_project_48311","15-10-01-F99-0000","MANUELITA SAENZ","CCO-21-13-03-00004","Fortalecer la actividad socioproductiva por medio de los agricultores Zamoranos en Guaremal","Garantizar la participación popular en el proceso socio económico y productivo, por medio de la EPSD CORPORACIÓN AGROALIMENTARIA COMUNAL ZAMORANO “GUAREMAL” EN TUS MANOS, con el fin de Dotar a la sociedad de medios y factores de producción que garanticen la satisfacción de las necesidades humanas, consolidar el ejercicio de la soberanía nacional y contribuir al desarrollo humano integral para alcanzar la Suprema Felicidad Social, como lo cita el Art. 4 de la LEY ORGÁNICA DEL SISTEMA ECONÓMICO COMUNAL.","CONUCO","SISTEMA DE PRODUCCIÓN AGRÍCOLA","SOCIOPRODUCTIVOS","MIRANDA","GUAICAIPURO","LOS TEQUES","En evaluación",""
"__export__.sinco_project_48312","CC-URB-2021-03-00005","BRISAS DE LA CUESTA 2021","CCO-21-13-09-00037","Sustitución de Tuberías de Aguas Blancas  ","cambio de un 70% de la tubería, el cual ya se encuentra muy deteriorada por el tiempo de uso .
Nosotros contamos con aguas blancas de un manantial naciente de nuestro parque Waraira Repano en donde recibimos el vital desde hace mas de 20 AÑOS y ya se requiere su sustitución para un mejor servicio, ya que la población ha crecido.  ","REDES DE DISTRIBUCIÓN DE AGUA POTABLE","MANEJO INTEGRAL DEL AGUA","SERVICIOS PÚBLICOS","MIRANDA","SUCRE","CAUCAGÜITA","En evaluación",""
"__export__.sinco_project_48313","14-19-01-001-0012","SECTOR LAS CALAVERAS (NO INDICA)","CCO-21-12-09-00004","REABILITACION INTEGRAL DE LAS AREAS DE LA CASA COMUNAL PARA EL FUNCIONAMIENTO DEL CONSULTORIO MEDICO POPULAR T2 LOS LLANITOS .","RE REQUIERE RECUPERAR LOS ESPACIOS CON PINTURA PARA LA FACHADA, AREA DE PASILLOS ,SALON  DONDE SE UBICARIA EL CONSULTORIO, BAÑOS A UTILIZAR POR EL PERSONAL MEDICO Y LOS USUARIOS , TECHADO DEL AREA DE LA CANCHA PARA LA CONSTRUCCION DEL PARQUE BIOSALUDABLE Y CON ESTO ACTIVAR LOS CLUB DE SALUD Y FOMENTAR EL DEPORTE","BARRIO ADENTRO I","SALUD","SERVICIOS PÚBLICOS","MÉRIDA","SANTOS MARQUINA","TABAY","En evaluación",""
"__export__.sinco_project_48314","CC-URB-2021-01-00012","CARLOS RODRIGUEZ ESTRADA SECTOR SACO I","CCO-21-10-05-00075","ADQUISICIÓN DE TANQUES DE ALMACENAMIENTO DE AGUA POTABLE SECTOR CARLOS RODRIGUEZ ESTRADA SACO UNO (1),MUNICIPIO JOSE FELIX RIBAS EDO GUARICO","EL PRESENTE PROYECTO TIENE COMO FINALIDAD LA COMPRA DE 120 TANQUES DE ALMACENAMIENTO AGUA POTABLE CON EL OBJETIVO DE AYUDAR LAS FAMILIAS VULNERABLES DE LA COMUNIDAD CARLOS RODRIGUEZ ESTRADA SACO UNO (1),QUE NO TIENEN COMO ALMACENAR EL AGUA POTABLE PARA SU CONSUMO EN MEDIO DE ESTA PROBLEMATICA DEL SERVICIO DE AGUA POTABLE , LOS HABITANTES DE LA COMUNIDAD SON LOS PRINCIPALES AFECTADOS POR FALLAS CON EL BOMBEO POR ESO ATRAVES DE ESTE PROYECTO SE QUIERE SOLUCIONAR PARTE DE LA NECESIDAD DE ALMACENAR EL VITAL LIQUIDO ","TANQUES DE ALMACENAMIENTO","MANEJO INTEGRAL DEL AGUA","SERVICIOS PÚBLICOS","GUÁRICO","JOSÉ FÉLIX RIBAS","TUCUPIDO","En evaluación",""
"__export__.sinco_project_48315","09-08-01-Q09-0000","POTRERO II","CCO-21-08-06-00174","Rehabilitación y mejoras de la red de aguas servidas del algarrobo","En el territorio del consejo comunal Potrero II,  se encuentra una boca de visita obstruidas causando derrame de aguas servidas en la calle el algarrobo,  así mismo son afectadas la casa de alimentación y familias del sector en consecuencia se realizara trabajo de en las tuberías de las aguas servidas para el despeje de tales desechos, igualmente las familias afectadas se les revisara la conexión del servicios para con esto un mejor funcionamiento interno del servicio de aguas servidas de las viviendas","REDES DE RECOLECCIÓN DE AGUAS SERVIDAS","MANEJO INTEGRAL DEL AGUA","SERVICIOS PÚBLICOS","COJEDES","EZEQUIEL ZAMORA","SAN CARLOS DE AUSTRIA","En evaluación",""
"__export__.sinco_project_48316","01-01-10-001-0084","RESIDENCIAS EL PARQUE","CCO-21-01-01-00030","REHABILITACION DE impermeabilizante de la azotea","REHABILITACION de impermeabilización de la azotea , pérgolas del edificio  y techo del cuarto de los medidores del gas. en la comunidad residencia el parque que tiene una poblacion de 398 habitantes","REHABILITACIÓN DE VIVIENDA","VIVIENDA","SERVICIOS PÚBLICOS","DISTRITO CAPITAL","LIBERTADOR","EL VALLE","En evaluación",""
"__export__.sinco_project_48317","06-11-01-009-0001","CAÑAVERALES LOS PUENTES (SIN NOMBRE COMERCIAL)","CCO-21-05-08-00001","MEJORAMIENTO DE LA VIALIDAD AGRICOLA EN EL SECTOR CAÑAVERALES LOS PUENTES, MUNICIPIO SOSA, ESTADO BARINAS","ESTE PROYECTO CONTEMPLA LA REHABILITACION DE LA VIALIDAD AGRICOLA EN EL RAMAL  PARADERO I PERTENECIENTE A LA COMUNIDAD DE CAÑAVERALES LOS PUENTES YA QUE SE ENCUENTRA EN MAL ESTADO Y GRAN PARTE DE LA COMUNIDAD SE VE AFECTADA PARA LA TRANSIBILIDAD Y SACAR SUS RUBROS AGRICOLAS COMO LECHE, QUESO CARNE Y CEREALES COMO ARROZ Y MAIZ ES POR ESTO QUE NOS VEMOS EN LA NECESIDAD DE PATROLEAR Y ENGRANZONAR LA VIA AGRICOLA CON EL FIN DE MEJORAR LA CALIDAD DE VIDA DE LOS HABITANTES DE LA ZONA.","TERRAPLEN","VIALIDAD","SERVICIOS PÚBLICOS","BARINAS","SOSA","CIUDAD DE NUTRIAS","En evaluación",""
"__export__.sinco_project_48318","14-23-01-017-0000","LOS GIROS","CCO-21-12-23-00006","CONSTRUCION  GAVIONES DE LAS ALETAS DEL PUENTE DE LOS GIROS SECTOR  EL MOLLEJON . ZEA. ESTADO MERIDA","Después de catorce años de inicio del PUENTE LOS GIROS no se ha terminado  con 8 etapas por alcaldía y gobernación y múltiples luchas regional y nacional. creemos que por etapas con la comunidad se lograra concluir y habilitar la vía alterna hacia El Vigía.","ALCANTARILLAS Y SUMIDEROS DE VENTANAS Y REJAS","VIALIDAD","SERVICIOS PÚBLICOS","MÉRIDA","ZEA","ZEA","En evaluación",""
"__export__.sinco_project_48319","14-22-02-T53-0000","LOS ECOS (SIN NOMBRE COMERCIAL)","CCO-21-12-20-00005","SIEMBRA DE CEREALES EN LOS ECOS","Con la aprobacion del proyecto de siembra de cereales en el sector los ecos estaremos aumentando la produccion de cereales para el sector,municipio y estado. De esta manera estaremos garantizando la soberania alimentaria del pueblo, ya que el sector cuenta con tierras aptas para la produccion agricola y pecuaria.","CEREALES","SISTEMA DE PRODUCCIÓN AGRÍCOLA","SOCIOPRODUCTIVOS","MÉRIDA","TULIO FEBRES CORDERO","INDEPENDENCIA","En evaluación",""
"__export__.sinco_project_48321","03-04-01-001-0018","SANTA CRUZ EL PEGON","CCO-21-02-18-00012","MEJORAS DEL EMBALSE Y DEL SISTEMA DE LA RED DE AGUA POTABLE EN LA COMUNIDAD SANTA CRUZ EL PEGON","El proyecto se ejecutara por el consejo comunal  de Santa Cruz el Pegón a treves de los aporte del consejo federal de Gobierno, debido  a la falta del motor hidráulico y el  dragado del embalse de la comunidad se ha visto afectada por años  de no poder disfrutar  del vital líquido  de  esta comunidad . Cabe destacar que el sistema de la red de agua de esta comunidad es un servicio básico de primera necesidad e importancia para el desarrollo, y  con la puesta en práctica de dicho proyecto se mejorara la calidad de vida de  toda la población de la comunidad.","REDES DE DISTRIBUCIÓN DE AGUA POTABLE","MANEJO INTEGRAL DEL AGUA","SERVICIOS PÚBLICOS","ANZOÁTEGUI","FRANCISCO DEL CARMEN CARVAJAL","VALLE DE GUANAPE","En evaluación",""
"__export__.sinco_project_48325","10-04-07-001-0009","RAUL LEONI II (SIN NOMBRE COMERCIAL)","CCO-21-23-01-00008","Adecuación y Rehabilitación de la primera etapa de alumbrado público (35 Bombillas) en la Comunidad Raúl Leoni II, municipio Tucupita, estado delta amacuro ","compra de 35 de bombillas para restituir las dañadas dentro de las calles I,II de la comunidad de Raul Leoni 2","ALUMBRADO PÚBLICO","ELECTRICIDAD","SERVICIOS PÚBLICOS","DELTA AMACURO","TUCUPITA","SAN RAFAEL","En evaluación",""
"__export__.sinco_project_48327","15-19-03-A00-0000","LA ARBOLEDA","CCO-21-13-09-00038","CONSTRUCCION DE CAMINERIAS Y ESCALERAS SECTOR LA ARBOLEDA DE LA COMUNIDAD","SE REPLANTEARAN Y SE CONSTRUIRÁN EN CONCRETO CON PASA MANOS 350 METROS DE ESCALERAS Y CAMINERIAS EN LA COMUNIDAD LA ARBOLEDA ","ESCALERA","VIALIDAD","SERVICIOS PÚBLICOS","MIRANDA","SUCRE","FILA DE MARICHES","En evaluación",""
"__export__.sinco_project_48329","14-23-01-022-0000","PLAYON I","CCO-21-12-23-00007","CRIA DE POLLO DE ENGORDE PARA SATISFACER LAS NECESAIDADES DE PROTEINA ANIMAL DEL CONSEJO COMUNAL PLAYON I","CRIA DE POLLOS DE ENGORDE PARA SATISFACER LAS NECESAIDADES DE PROTEINA ANIMAL DEL CONSEJO COMUNAL PLAYON I, EN EL CUAL SE CRIARAN UN TOTAL DE 1500 POLLOS Y DE ESTA MANERA BENEFICIAR A 158 FAMILIAS PARA UN APROXIMADO DE 350 PERSONAS, SE CUENTA CON LA INFRAESTRUCTURA NECESARIAS Y EL PERSONAL CALIFICADO PARA EL MANEJO Y LA CRIANZA, GENERANDO EMPLEOS DIRECTOS E INDIRECTOS EN LA COMUNIDAD.","CRÍA Y ENGORDE DE AVES DE CORRAL","SISTEMAS AGROPECUARIOS","SOCIOPRODUCTIVOS","MÉRIDA","ZEA","ZEA","En evaluación",""
"__export__.sinco_project_48330","05-10-01-001-0013","LA CEIBA (SIN NOMBRE COMERCIAL)","CCO-21-04-05-00005","rehabilitacion de alumbrado publico","instalacion y sustitucion de bombillos, iluminarias, cableado en la comunidad","ALUMBRADO PÚBLICO","ELECTRICIDAD","SERVICIOS PÚBLICOS","ARAGUA","SAN SEBASTIÁN","SAN SEBASTIÁN","En evaluación",""
"__export__.sinco_project_48331","11-13-01-001-0045","EL CHE GUEVARA","CCO-21-09-09-00009","CONSTRUCCION DE PAVIMENTO DE CONCRETO DEL CONSEJO COMUNAL CHE GUEVARA I ETAPA. PARROQUIA MENE DE MAUROA. MUNICIPIO MAUROA. ESTADO FALCON","El consejo Comunal el Che Guevara del Municipio Mauroa, Pertenece a la tercera etapa de los Cortinos de lourdes de la misma localidad, esta es un sector que en 30 años constituidos como comunidad, aun no ha podido consolidar sus vias de acceso ya que posee solo carreteras de tierra que representan un problema para toda la comunidad sobre todo en eopocas de lluvia donde la transitabilidad es casi nula, por la acumulacion de sedimentos y por el mal estado dee las mismas, este sector compresende aproximadamente 1.300 metros de calles, por lo que en asamblea se ha toamdo la desicion de solicitar por etapas la consolidacion de su vialidad interna. En esta primera etapa se espera reahabilitar aproxiomadamente 450 metros de vialidad que corresponden a los principales callejones de la comunidad y una calle principal, la misma sera realizada en concreto premezclado con resistecia 250 kgf/cm2 con fibra, los trabajos incluyen repanteo de la vialidad, acondicionamiento,construccion de base de granzon natural, nivelacion de bocas de visitas, reparacion de tomas domiciliarias, encofrado y vaciado de concreto. en dos etapas subsiguientes se espera realizar la consolidacion de este sector ya que esta es la necesidad mas sentida de la comunidad.","PAVIMENTO RÍGIDO","VIALIDAD","SERVICIOS PÚBLICOS","FALCÓN","MAUROA","MENE DE MAUROA","En evaluación",""
